ID condition type block concept sound concept_dist sound_dist answer correct gender age native other problem
subject_27 3 Test 1 fish aka different different 0 0 F 20-29 yes No No
subject_27 3 Test 1 fish aka different different 1 1 F 20-29 yes No No
subject_27 3 Test 1 fish aka different different 0 0 F 20-29 yes No No
subject_27 3 Test 1 fish aka different different 0 1 F 20-29 yes No No
subject_27 3 Test 2 fish aka different different 1 0 F 20-29 yes No No
subject_27 3 Test 2 fish aka different different 0 0 F 20-29 yes No No
subject_27 3 Test 2 fish aka different different 0 1 F 20-29 yes No No
subject_27 3 Test 2 fish aka different different 1 1 F 20-29 yes No No
subject_27 4 Test 1 bug in_a_d_aa similar similar 0 0 F 20-29 yes No No
subject_27 4 Test 1 bug in_a_d_aa similar similar 0 1 F 20-29 yes No No
subject_27 4 Test 1 bug in_a_d_aa similar similar 1 1 F 20-29 yes No No
subject_27 4 Test 1 bug in_a_d_aa similar similar 1 0 F 20-29 yes No No
subject_27 4 Test 2 bug in_a_d_aa similar similar 0 0 F 20-29 yes No No
subject_27 4 Test 2 bug in_a_d_aa similar similar 1 1 F 20-29 yes No No
subject_27 4 Test 2 bug in_a_d_aa similar similar 1 0 F 20-29 yes No No
subject_27 4 Test 2 bug in_a_d_aa similar similar 0 1 F 20-29 yes No No
subject_28 joint Test_pre NA   NA NA 1 NA M 30-39 yes yes No
subject_28 joint Test_pre NA   NA NA 0 NA M 30-39 yes yes No
subject_28 0 Test 1 fish ar_a_X_a similar similar 0 1 M 30-39 yes yes No
subject_28 0 Test 1 fish ar_a_X_a similar similar 1 1 M 30-39 yes yes No
subject_28 0 Test 1 fish ar_a_X_a similar similar 1 0 M 30-39 yes yes No
subject_28 0 Test 1 fish ar_a_X_a similar similar 0 0 M 30-39 yes yes No
subject_28 0 Test 2 fish ar_a_X_a similar similar 0 0 M 30-39 yes yes No
subject_28 0 Test 2 fish ar_a_X_a similar similar 0 0 M 30-39 yes yes No
subject_28 0 Test 2 fish ar_a_X_a similar similar 0 0 M 30-39 yes yes No
subject_28 0 Test 2 fish ar_a_X_a similar similar 0 0 M 30-39 yes yes No
subject_28 1 Test 1 tree aba different different 0 1 M 30-39 yes yes No
subject_28 1 Test 1 tree aba different different 1 0 M 30-39 yes yes No
subject_28 1 Test 1 tree aba different different 0 1 M 30-39 yes yes No
subject_28 1 Test 1 tree aba different different 1 0 M 30-39 yes yes No
subject_28 1 Test 2 tree aba different different 1 0 M 30-39 yes yes No
subject_28 1 Test 2 tree aba different different 0 1 M 30-39 yes yes No
subject_28 1 Test 2 tree aba different different 1 0 M 30-39 yes yes No
subject_28 1 Test 2 tree aba different different 0 1 M 30-39 yes yes No
subject_28 2 Test 1 flower asa catch catch 0 0 M 30-39 yes yes No
subject_28 2 Test 1 flower asa catch catch 0 0 M 30-39 yes yes No
subject_28 2 Test 1 flower asa catch catch 0 1 M 30-39 yes yes No
subject_28 2 Test 1 flower asa catch catch 0 1 M 30-39 yes yes No
subject_28 2 Test 2 flower asa catch catch 0 0 M 30-39 yes yes No
subject_28 2 Test 2 flower asa catch catch 0 0 M 30-39 yes yes No
subject_28 2 Test 2 flower asa catch catch 0 0 M 30-39 yes yes No
subject_28 2 Test 2 flower asa catch catch 0 0 M 30-39 yes yes No
subject_28 3 Test 1 bird in_a_d_aa different similar 0 1 M 30-39 yes yes No
subject_28 3 Test 1 bird in_a_d_aa different similar 1 0 M 30-39 yes yes No
subject_28 3 Test 1 bird in_a_d_aa different similar 0 1 M 30-39 yes yes No
subject_28 3 Test 1 bird in_a_d_aa different similar 0 0 M 30-39 yes yes No
subject_28 3 Test 2 bird in_a_d_aa different similar 0 1 M 30-39 yes yes No
subject_28 3 Test 2 bird in_a_d_aa different similar 0 1 M 30-39 yes yes No
subject_28 3 Test 2 bird in_a_d_aa different similar 1 1 M 30-39 yes yes No
subject_28 3 Test 2 bird in_a_d_aa different similar 0 1 M 30-39 yes yes No
subject_28 4 Test 1 bug aka similar different 0 0 M 30-39 yes yes No
subject_28 4 Test 1 bug aka similar different 1 1 M 30-39 yes yes No
subject_28 4 Test 1 bug aka similar different 1 0 M 30-39 yes yes No
subject_28 4 Test 1 bug aka similar different 1 1 M 30-39 yes yes No
subject_28 4 Test 2 bug aka similar different 0 0 M 30-39 yes yes No
subject_28 4 Test 2 bug aka similar different 0 1 M 30-39 yes yes No
subject_28 4 Test 2 bug aka similar different 1 0 M 30-39 yes yes No
subject_28 4 Test 2 bug aka similar different 1 1 M 30-39 yes yes No
subject_29 joint Test_pre NA   NA NA 0 NA F 20-29 yes No No
subject_29 joint Test_pre NA   NA NA 0 NA F 20-29 yes No No
subject_29 0 Test 1 tree aka different different 0 0 F 20-29 yes No No
subject_29 0 Test 1 tree aka different different 1 1 F 20-29 yes No No
subject_29 0 Test 1 tree aka different different 1 1 F 20-29 yes No No
subject_29 0 Test 1 tree aka different different 0 0 F 20-29 yes No No
subject_29 0 Test 2 tree aka different different 1 1 F 20-29 yes No No
subject_29 0 Test 2 tree aka different different 0 0 F 20-29 yes No No
subject_29 0 Test 2 tree aka different different 0 0 F 20-29 yes No No
subject_29 0 Test 2 tree aka different different 1 1 F 20-29 yes No No
subject_29 1 Test 1 bug in_a_d_aa similar similar 0 1 F 20-29 yes No No
subject_29 1 Test 1 bug in_a_d_aa similar similar 1 0 F 20-29 yes No No
subject_29 1 Test 1 bug in_a_d_aa similar similar 0 0 F 20-29 yes No No
subject_29 1 Test 1 bug in_a_d_aa similar similar 1 1 F 20-29 yes No No
subject_29 1 Test 2 bug in_a_d_aa similar similar 1 0 F 20-29 yes No No
subject_29 1 Test 2 bug in_a_d_aa similar similar 1 1 F 20-29 yes No No
subject_29 1 Test 2 bug in_a_d_aa similar similar 1 1 F 20-29 yes No No
subject_29 1 Test 2 bug in_a_d_aa similar similar 0 0 F 20-29 yes No No
subject_29 2 Test 1 flower asa catch catch 1 1 F 20-29 yes No No
subject_29 2 Test 1 flower asa catch catch 1 1 F 20-29 yes No No
subject_29 2 Test 1 flower asa catch catch 1 0 F 20-29 yes No No
subject_29 2 Test 1 flower asa catch catch 1 0 F 20-29 yes No No
subject_29 2 Test 2 flower asa catch catch 1 1 F 20-29 yes No No
subject_29 2 Test 2 flower asa catch catch 0 0 F 20-29 yes No No
subject_29 2 Test 2 flower asa catch catch 0 0 F 20-29 yes No No
subject_29 2 Test 2 flower asa catch catch 1 1 F 20-29 yes No No
subject_29 3 Test 1 fish aba similar different 1 1 F 20-29 yes No No
subject_29 3 Test 1 fish aba similar different 0 0 F 20-29 yes No No
subject_29 3 Test 1 fish aba similar different 0 0 F 20-29 yes No No
subject_29 3 Test 1 fish aba similar different 1 1 F 20-29 yes No No
subject_29 3 Test 2 fish aba similar different 0 1 F 20-29 yes No No
subject_29 3 Test 2 fish aba similar different 0 1 F 20-29 yes No No
subject_29 3 Test 2 fish aba similar different 1 0 F 20-29 yes No No
subject_29 3 Test 2 fish aba similar different 0 0 F 20-29 yes No No
subject_29 4 Test 1 bird ar_a_X_a different similar 0 0 F 20-29 yes No No
subject_29 4 Test 1 bird ar_a_X_a different similar 1 1 F 20-29 yes No No
subject_29 4 Test 1 bird ar_a_X_a different similar 1 1 F 20-29 yes No No
subject_29 4 Test 1 bird ar_a_X_a different similar 0 0 F 20-29 yes No No
subject_29 4 Test 2 bird ar_a_X_a different similar 0 1 F 20-29 yes No No
subject_29 4 Test 2 bird ar_a_X_a different similar 1 1 F 20-29 yes No No
subject_29 4 Test 2 bird ar_a_X_a different similar 1 1 F 20-29 yes No No
subject_29 4 Test 2 bird ar_a_X_a different similar 1 1 F 20-29 yes No No
subject_30 joint Test_pre NA   NA NA 0 NA F 20-29 yes No No
subject_30 joint Test_pre NA   NA NA 1 NA F 20-29 yes No No
subject_30 0 Test 1 fish aba different different 1 1 F 20-29 yes No No
subject_30 0 Test 1 fish aba different different 1 1 F 20-29 yes No No
subject_30 0 Test 1 fish aba different different 0 0 F 20-29 yes No No
subject_30 0 Test 1 fish aba different different 0 0 F 20-29 yes No No
subject_30 0 Test 2 fish aba different different 1 1 F 20-29 yes No No
subject_30 0 Test 2 fish aba different different 1 1 F 20-29 yes No No
subject_30 0 Test 2 fish aba different different 0 0 F 20-29 yes No No
subject_30 0 Test 2 fish aba different different 0 0 F 20-29 yes No No
subject_30 1 Test 1 bird ar_a_X_a similar similar 1 0 F 20-29 yes No No
subject_30 1 Test 1 bird ar_a_X_a similar similar 0 1 F 20-29 yes No No
subject_30 1 Test 1 bird ar_a_X_a similar similar 1 0 F 20-29 yes No No
subject_30 1 Test 1 bird ar_a_X_a similar similar 1 1 F 20-29 yes No No
subject_30 1 Test 2 bird ar_a_X_a similar similar 0 0 F 20-29 yes No No
subject_30 1 Test 2 bird ar_a_X_a similar similar 1 0 F 20-29 yes No No
subject_30 1 Test 2 bird ar_a_X_a similar similar 1 1 F 20-29 yes No No
subject_30 1 Test 2 bird ar_a_X_a similar similar 0 1 F 20-29 yes No No
subject_30 2 Test 1 flower asa catch catch 1 1 F 20-29 yes No No
subject_30 2 Test 1 flower asa catch catch 0 0 F 20-29 yes No No
subject_30 2 Test 1 flower asa catch catch 0 0 F 20-29 yes No No
subject_30 2 Test 1 flower asa catch catch 1 1 F 20-29 yes No No
subject_30 2 Test 2 flower asa catch catch 0 0 F 20-29 yes No No
subject_30 2 Test 2 flower asa catch catch 0 0 F 20-29 yes No No
subject_30 2 Test 2 flower asa catch catch 1 1 F 20-29 yes No No
subject_30 2 Test 2 flower asa catch catch 1 1 F 20-29 yes No No
subject_30 3 Test 1 tree aka different similar 0 1 F 20-29 yes No No
subject_30 3 Test 1 tree aka different similar 0 1 F 20-29 yes No No
subject_30 3 Test 1 tree aka different similar 0 0 F 20-29 yes No No
subject_30 3 Test 1 tree aka different similar 0 0 F 20-29 yes No No
subject_30 3 Test 2 tree aka different similar 0 1 F 20-29 yes No No
subject_30 3 Test 2 tree aka different similar 1 0 F 20-29 yes No No
subject_30 3 Test 2 tree aka different similar 1 1 F 20-29 yes No No
subject_30 3 Test 2 tree aka different similar 0 0 F 20-29 yes No No
subject_30 4 Test 1 bug in_a_d_aa similar different 0 0 F 20-29 yes No No
subject_30 4 Test 1 bug in_a_d_aa similar different 1 1 F 20-29 yes No No
subject_30 4 Test 1 bug in_a_d_aa similar different 0 0 F 20-29 yes No No
subject_30 4 Test 1 bug in_a_d_aa similar different 1 1 F 20-29 yes No No
subject_30 4 Test 2 bug in_a_d_aa similar different 1 1 F 20-29 yes No No
subject_30 4 Test 2 bug in_a_d_aa similar different 1 1 F 20-29 yes No No
subject_30 4 Test 2 bug in_a_d_aa similar different 1 1 F 20-29 yes No No
subject_30 4 Test 2 bug in_a_d_aa similar different 1 1 F 20-29 yes No No
subject_31 joint Test_pre NA   NA NA 1 NA M 40-49 yes No No
subject_31 joint Test_pre NA   NA NA 1 NA M 40-49 yes No No
subject_31 0 Test 1 fish in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_31 0 Test 1 fish in_a_d_aa similar similar 1 1 M 40-49 yes No No
subject_31 0 Test 1 fish in_a_d_aa similar similar 1 1 M 40-49 yes No No
subject_31 0 Test 1 fish in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_31 0 Test 2 fish in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_31 0 Test 2 fish in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_31 0 Test 2 fish in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_31 0 Test 2 fish in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_31 1 Test 1 bird aba different different 1 1 M 40-49 yes No No
subject_31 1 Test 1 bird aba different different 0 0 M 40-49 yes No No
subject_31 1 Test 1 bird aba different different 1 1 M 40-49 yes No No
subject_31 1 Test 1 bird aba different different 0 0 M 40-49 yes No No
subject_31 1 Test 2 bird aba different different 1 1 M 40-49 yes No No
subject_31 1 Test 2 bird aba different different 0 0 M 40-49 yes No No
subject_31 1 Test 2 bird aba different different 0 0 M 40-49 yes No No
subject_31 1 Test 2 bird aba different different 1 1 M 40-49 yes No No
subject_31 2 Test 1 flower asa catch catch 0 0 M 40-49 yes No No
subject_31 2 Test 1 flower asa catch catch 1 1 M 40-49 yes No No
subject_31 2 Test 1 flower asa catch catch 0 0 M 40-49 yes No No
subject_31 2 Test 1 flower asa catch catch 1 1 M 40-49 yes No No
subject_31 2 Test 2 flower asa catch catch 1 1 M 40-49 yes No No
subject_31 2 Test 2 flower asa catch catch 0 0 M 40-49 yes No No
subject_31 2 Test 2 flower asa catch catch 0 0 M 40-49 yes No No
subject_31 2 Test 2 flower asa catch catch 1 1 M 40-49 yes No No
subject_31 3 Test 1 bug ar_a_X_a different similar 1 1 M 40-49 yes No No
subject_31 3 Test 1 bug ar_a_X_a different similar 1 1 M 40-49 yes No No
subject_31 3 Test 1 bug ar_a_X_a different similar 1 1 M 40-49 yes No No
subject_31 3 Test 1 bug ar_a_X_a different similar 1 1 M 40-49 yes No No
subject_31 3 Test 2 bug ar_a_X_a different similar 0 0 M 40-49 yes No No
subject_31 3 Test 2 bug ar_a_X_a different similar 0 0 M 40-49 yes No No
subject_31 3 Test 2 bug ar_a_X_a different similar 0 0 M 40-49 yes No No
subject_31 3 Test 2 bug ar_a_X_a different similar 0 0 M 40-49 yes No No
subject_31 4 Test 1 tree aka similar different 1 0 M 40-49 yes No No
subject_31 4 Test 1 tree aka similar different 0 1 M 40-49 yes No No
subject_31 4 Test 1 tree aka similar different 0 1 M 40-49 yes No No
subject_31 4 Test 1 tree aka similar different 0 0 M 40-49 yes No No
subject_31 4 Test 2 tree aka similar different 1 1 M 40-49 yes No No
subject_31 4 Test 2 tree aka similar different 0 1 M 40-49 yes No No
subject_31 4 Test 2 tree aka similar different 1 0 M 40-49 yes No No
subject_31 4 Test 2 tree aka similar different 0 0 M 40-49 yes No No
subject_32 joint Test_pre NA   NA NA 0 NA M 40-49 yes No No
subject_32 joint Test_pre NA   NA NA 1 NA M 40-49 yes No No
subject_32 0 Test 1 tree in_a_d_aa similar similar 0 1 M 40-49 yes No No
subject_32 0 Test 1 tree in_a_d_aa similar similar 1 1 M 40-49 yes No No
subject_32 0 Test 1 tree in_a_d_aa similar similar 1 1 M 40-49 yes No No
subject_32 0 Test 1 tree in_a_d_aa similar similar 0 1 M 40-49 yes No No
subject_32 0 Test 2 tree in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_32 0 Test 2 tree in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_32 0 Test 2 tree in_a_d_aa similar similar 0 0 M 40-49 yes No No
subject_32 0 Test 2 tree in_a_d_aa similar similar 1 0 M 40-49 yes No No
subject_32 1 Test 1 bug aka different different 0 0 M 40-49 yes No No
subject_32 1 Test 1 bug aka different different 1 1 M 40-49 yes No No
subject_32 1 Test 1 bug aka different different 0 0 M 40-49 yes No No
subject_32 1 Test 1 bug aka different different 1 1 M 40-49 yes No No
subject_32 1 Test 2 bug aka different different 1 1 M 40-49 yes No No
subject_32 1 Test 2 bug aka different different 0 0 M 40-49 yes No No
subject_32 1 Test 2 bug aka different different 1 1 M 40-49 yes No No
subject_32 1 Test 2 bug aka different different 0 0 M 40-49 yes No No
subject_32 2 Test 1 flower asa catch catch 1 1 M 40-49 yes No No
subject_32 2 Test 1 flower asa catch catch 0 0 M 40-49 yes No No
subject_32 2 Test 1 flower asa catch catch 0 0 M 40-49 yes No No
subject_32 2 Test 1 flower asa catch catch 1 1 M 40-49 yes No No
subject_32 2 Test 2 flower asa catch catch 1 0 M 40-49 yes No No
subject_32 2 Test 2 flower asa catch catch 1 0 M 40-49 yes No No
subject_32 2 Test 2 flower asa catch catch 1 1 M 40-49 yes No No
subject_32 2 Test 2 flower asa catch catch 1 1 M 40-49 yes No No
subject_32 3 Test 1 bird ar_a_X_a similar different 1 1 M 40-49 yes No No
subject_32 3 Test 1 bird ar_a_X_a similar different 1 1 M 40-49 yes No No
subject_32 3 Test 1 bird ar_a_X_a similar different 1 1 M 40-49 yes No No
subject_32 3 Test 1 bird ar_a_X_a similar different 1 1 M 40-49 yes No No
subject_32 3 Test 2 bird ar_a_X_a similar different 0 0 M 40-49 yes No No
subject_32 3 Test 2 bird ar_a_X_a similar different 0 0 M 40-49 yes No No
subject_32 3 Test 2 bird ar_a_X_a similar different 1 1 M 40-49 yes No No
subject_32 3 Test 2 bird ar_a_X_a similar different 1 1 M 40-49 yes No No
subject_32 4 Test 1 fish aba different similar 0 0 M 40-49 yes No No
subject_32 4 Test 1 fish aba different similar 0 0 M 40-49 yes No No
subject_32 4 Test 1 fish aba different similar 0 0 M 40-49 yes No No
subject_32 4 Test 1 fish aba different similar 0 0 M 40-49 yes No No
subject_32 4 Test 2 fish aba different similar 1 1 M 40-49 yes No No
subject_32 4 Test 2 fish aba different similar 1 1 M 40-49 yes No No
subject_32 4 Test 2 fish aba different similar 0 0 M 40-49 yes No No
subject_32 4 Test 2 fish aba different similar 0 0 M 40-49 yes No No
subject_33 joint Test_pre NA   NA NA 1 NA M 50-59 yes No No
subject_33 joint Test_pre NA   NA NA 0 NA M 50-59 yes No No
subject_33 0 Test 1 bug ar_a_X_a similar similar 1 1 M 50-59 yes No No
subject_33 0 Test 1 bug ar_a_X_a similar similar 1 0 M 50-59 yes No No
subject_33 0 Test 1 bug ar_a_X_a similar similar 0 0 M 50-59 yes No No
subject_33 0 Test 1 bug ar_a_X_a similar similar 0 1 M 50-59 yes No No
subject_33 0 Test 2 bug ar_a_X_a similar similar 1 0 M 50-59 yes No No
subject_33 0 Test 2 bug ar_a_X_a similar similar 1 1 M 50-59 yes No No
subject_33 0 Test 2 bug ar_a_X_a similar similar 0 0 M 50-59 yes No No
subject_33 0 Test 2 bug ar_a_X_a similar similar 0 1 M 50-59 yes No No
subject_33 1 Test 1 fish aba different different 1 0 M 50-59 yes No No
subject_33 1 Test 1 fish aba different different 0 1 M 50-59 yes No No
subject_33 1 Test 1 fish aba different different 1 1 M 50-59 yes No No
subject_33 1 Test 1 fish aba different different 0 0 M 50-59 yes No No
subject_33 1 Test 2 fish aba different different 0 1 M 50-59 yes No No
subject_33 1 Test 2 fish aba different different 0 1 M 50-59 yes No No
subject_33 1 Test 2 fish aba different different 1 1 M 50-59 yes No No
subject_33 1 Test 2 fish aba different different 1 1 M 50-59 yes No No
subject_33 2 Test 1 flower asa catch catch 0 1 M 50-59 yes No No
subject_33 2 Test 1 flower asa catch catch 0 1 M 50-59 yes No No
subject_33 2 Test 1 flower asa catch catch 1 1 M 50-59 yes No No
subject_33 2 Test 1 flower asa catch catch 1 1 M 50-59 yes No No
subject_33 2 Test 2 flower asa catch catch 1 1 M 50-59 yes No No
subject_33 2 Test 2 flower asa catch catch 0 1 M 50-59 yes No No
subject_33 2 Test 2 flower asa catch catch 1 0 M 50-59 yes No No
subject_33 2 Test 2 flower asa catch catch 0 0 M 50-59 yes No No
subject_33 3 Test 1 bird in_a_d_aa different similar 0 1 M 50-59 yes No No
subject_33 3 Test 1 bird in_a_d_aa different similar 1 1 M 50-59 yes No No
subject_33 3 Test 1 bird in_a_d_aa different similar 0 1 M 50-59 yes No No
subject_33 3 Test 1 bird in_a_d_aa different similar 1 1 M 50-59 yes No No
subject_33 3 Test 2 bird in_a_d_aa different similar 0 0 M 50-59 yes No No
subject_33 3 Test 2 bird in_a_d_aa different similar 0 1 M 50-59 yes No No
subject_33 3 Test 2 bird in_a_d_aa different similar 1 0 M 50-59 yes No No
subject_33 3 Test 2 bird in_a_d_aa different similar 1 1 M 50-59 yes No No
subject_33 4 Test 1 tree aka similar different 1 0 M 50-59 yes No No
subject_33 4 Test 1 tree aka similar different 0 1 M 50-59 yes No No
subject_33 4 Test 1 tree aka similar different 1 1 M 50-59 yes No No
subject_33 4 Test 1 tree aka similar different 0 0 M 50-59 yes No No
subject_33 4 Test 2 tree aka similar different 0 0 M 50-59 yes No No
subject_33 4 Test 2 tree aka similar different 1 0 M 50-59 yes No No
subject_33 4 Test 2 tree aka similar different 0 1 M 50-59 yes No No
subject_33 4 Test 2 tree aka similar different 1 1 M 50-59 yes No No
subject_34 joint Test_pre NA   NA NA 0 NA F 30-39 No No No
subject_34 joint Test_pre NA   NA NA 1 NA F 30-39 No No No
subject_34 0 Test 1 bug aka different different 0 0 F 30-39 No No No
subject_34 0 Test 1 bug aka different different 0 0 F 30-39 No No No
subject_34 0 Test 1 bug aka different different 1 1 F 30-39 No No No
subject_34 0 Test 1 bug aka different different 1 1 F 30-39 No No No
subject_34 0 Test 2 bug aka different different 1 1 F 30-39 No No No
subject_34 0 Test 2 bug aka different different 1 1 F 30-39 No No No
subject_34 0 Test 2 bug aka different different 0 0 F 30-39 No No No
subject_34 0 Test 2 bug aka different different 0 0 F 30-39 No No No
subject_34 1 Test 1 bird ar_a_X_a similar similar 0 1 F 30-39 No No No
subject_34 1 Test 1 bird ar_a_X_a similar similar 0 0 F 30-39 No No No
subject_34 1 Test 1 bird ar_a_X_a similar similar 0 1 F 30-39 No No No
subject_34 1 Test 1 bird ar_a_X_a similar similar 1 0 F 30-39 No No No
subject_34 1 Test 2 bird ar_a_X_a similar similar 1 0 F 30-39 No No No
subject_34 1 Test 2 bird ar_a_X_a similar similar 0 0 F 30-39 No No No
subject_34 1 Test 2 bird ar_a_X_a similar similar 0 0 F 30-39 No No No
subject_34 1 Test 2 bird ar_a_X_a similar similar 1 0 F 30-39 No No No
subject_34 2 Test 1 flower asa catch catch 0 0 F 30-39 No No No
subject_34 2 Test 1 flower asa catch catch 1 1 F 30-39 No No No
subject_34 2 Test 1 flower asa catch catch 1 1 F 30-39 No No No
subject_34 2 Test 1 flower asa catch catch 0 0 F 30-39 No No No
subject_34 2 Test 2 flower asa catch catch 0 0 F 30-39 No No No
subject_34 2 Test 2 flower asa catch catch 1 1 F 30-39 No No No
subject_34 2 Test 2 flower asa catch catch 1 1 F 30-39 No No No
subject_34 2 Test 2 flower asa catch catch 0 0 F 30-39 No No No
subject_34 3 Test 1 fish aba different similar 1 1 F 30-39 No No No
subject_34 3 Test 1 fish aba different similar 1 1 F 30-39 No No No
subject_34 3 Test 1 fish aba different similar 0 0 F 30-39 No No No
subject_34 3 Test 1 fish aba different similar 0 0 F 30-39 No No No
subject_34 3 Test 2 fish aba different similar 0 0 F 30-39 No No No
subject_34 3 Test 2 fish aba different similar 1 0 F 30-39 No No No
subject_34 3 Test 2 fish aba different similar 1 1 F 30-39 No No No
subject_34 3 Test 2 fish aba different similar 1 1 F 30-39 No No No
subject_34 4 Test 1 tree in_a_d_aa similar different 1 1 F 30-39 No No No
subject_34 4 Test 1 tree in_a_d_aa similar different 0 0 F 30-39 No No No
subject_34 4 Test 1 tree in_a_d_aa similar different 0 1 F 30-39 No No No
subject_34 4 Test 1 tree in_a_d_aa similar different 1 0 F 30-39 No No No
subject_34 4 Test 2 tree in_a_d_aa similar different 1 1 F 30-39 No No No
subject_34 4 Test 2 tree in_a_d_aa similar different 0 0 F 30-39 No No No
subject_34 4 Test 2 tree in_a_d_aa similar different 0 0 F 30-39 No No No
subject_34 4 Test 2 tree in_a_d_aa similar different 1 1 F 30-39 No No No
subject_35 joint Test_pre NA   NA NA 0 NA F 30-39 yes No No
subject_35 joint Test_pre NA   NA NA 1 NA F 30-39 yes No No
subject_35 0 Test 1 bug in_a_d_aa similar similar 0 1 F 30-39 yes No No
subject_35 0 Test 1 bug in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_35 0 Test 1 bug in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_35 0 Test 1 bug in_a_d_aa similar similar 0 1 F 30-39 yes No No
subject_35 0 Test 2 bug in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_35 0 Test 2 bug in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_35 0 Test 2 bug in_a_d_aa similar similar 0 1 F 30-39 yes No No
subject_35 0 Test 2 bug in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_35 1 Test 1 tree aba different different 1 1 F 30-39 yes No No
subject_35 1 Test 1 tree aba different different 1 1 F 30-39 yes No No
subject_35 1 Test 1 tree aba different different 0 0 F 30-39 yes No No
subject_35 1 Test 1 tree aba different different 0 0 F 30-39 yes No No
subject_35 1 Test 2 tree aba different different 1 1 F 30-39 yes No No
subject_35 1 Test 2 tree aba different different 1 1 F 30-39 yes No No
subject_35 1 Test 2 tree aba different different 1 1 F 30-39 yes No No
subject_35 1 Test 2 tree aba different different 1 1 F 30-39 yes No No
subject_35 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_35 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_35 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_35 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_35 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_35 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_35 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_35 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_35 3 Test 1 bird ar_a_X_a similar different 1 0 F 30-39 yes No No
subject_35 3 Test 1 bird ar_a_X_a similar different 1 1 F 30-39 yes No No
subject_35 3 Test 1 bird ar_a_X_a similar different 0 1 F 30-39 yes No No
subject_35 3 Test 1 bird ar_a_X_a similar different 0 0 F 30-39 yes No No
subject_35 3 Test 2 bird ar_a_X_a similar different 1 0 F 30-39 yes No No
subject_35 3 Test 2 bird ar_a_X_a similar different 0 0 F 30-39 yes No No
subject_35 3 Test 2 bird ar_a_X_a similar different 1 0 F 30-39 yes No No
subject_35 3 Test 2 bird ar_a_X_a similar different 0 0 F 30-39 yes No No
subject_35 4 Test 1 fish aka different similar 1 0 F 30-39 yes No No
subject_35 4 Test 1 fish aka different similar 0 0 F 30-39 yes No No
subject_35 4 Test 1 fish aka different similar 0 0 F 30-39 yes No No
subject_35 4 Test 1 fish aka different similar 0 0 F 30-39 yes No No
subject_35 4 Test 2 fish aka different similar 0 0 F 30-39 yes No No
subject_35 4 Test 2 fish aka different similar 0 0 F 30-39 yes No No
subject_35 4 Test 2 fish aka different similar 1 1 F 30-39 yes No No
subject_35 4 Test 2 fish aka different similar 1 1 F 30-39 yes No No
subject_36 joint Test_pre NA   NA NA 0 NA F 30-39 yes No No
subject_36 joint Test_pre NA   NA NA 1 NA F 30-39 yes No No
subject_36 0 Test 1 bug aba different different 1 1 F 30-39 yes No No
subject_36 0 Test 1 bug aba different different 0 0 F 30-39 yes No No
subject_36 0 Test 1 bug aba different different 0 0 F 30-39 yes No No
subject_36 0 Test 1 bug aba different different 1 1 F 30-39 yes No No
subject_36 0 Test 2 bug aba different different 1 1 F 30-39 yes No No
subject_36 0 Test 2 bug aba different different 1 1 F 30-39 yes No No
subject_36 0 Test 2 bug aba different different 0 0 F 30-39 yes No No
subject_36 0 Test 2 bug aba different different 0 0 F 30-39 yes No No
subject_36 1 Test 1 tree ar_a_X_a similar similar 1 0 F 30-39 yes No No
subject_36 1 Test 1 tree ar_a_X_a similar similar 0 0 F 30-39 yes No No
subject_36 1 Test 1 tree ar_a_X_a similar similar 0 1 F 30-39 yes No No
subject_36 1 Test 1 tree ar_a_X_a similar similar 1 1 F 30-39 yes No No
subject_36 1 Test 2 tree ar_a_X_a similar similar 0 1 F 30-39 yes No No
subject_36 1 Test 2 tree ar_a_X_a similar similar 1 0 F 30-39 yes No No
subject_36 1 Test 2 tree ar_a_X_a similar similar 0 0 F 30-39 yes No No
subject_36 1 Test 2 tree ar_a_X_a similar similar 0 1 F 30-39 yes No No
subject_36 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_36 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
